,x1,y1,x2,y2,Class,image,Type,MPG,Median MPG
474,21,85,793,389,183,00475.jpg,Hatchback,25,1
475,95,125,585,390,141,00476.jpg,Coupe,20.3,1
476,160,175,923,623,124,00477.jpg,Pickup Truck,15,0
477,9,7,98,81,174,00478.jpg,Van,20,1
478,133,38,691,514,120,00479.jpg,SUV,21,1
479,29,46,239,134,109,00480.jpg,SUV,16,0
480,6,44,270,175,15,00481.jpg,Coupe,14.8,0
481,80,91,589,429,184,00482.jpg,Sedan,26.3,1
482,18,26,623,342,90,00483.jpg,Pickup Truck,15.5,0
483,29,62,509,288,126,00484.jpg,Van,21.5,1
484,70,118,401,299,77,00485.jpg,Convertible,21.3,1
485,43,74,587,399,58,00486.jpg,SUV,19,1
486,8,23,296,167,48,00487.jpg,SUV,16.3,0
487,28,35,207,139,56,00488.jpg,Coupe,18,0
488,55,78,454,272,105,00489.jpg,Sedan,24.7,1
489,21,51,233,163,29,00490.jpg,Sedan,25.5,1
490,37,14,358,288,121,00491.jpg,SUV,19,1
491,13,108,612,386,61,00492.jpg,Sedan,21,1
492,19,116,700,400,114,00493.jpg,Pickup Truck,15,0
493,39,337,1239,711,173,00494.jpg,Sedan,20.1,1
494,111,98,863,766,86,00495.jpg,Pickup Truck,15.4,0
495,24,132,1021,734,81,00496.jpg,Convertible,21.8,1
496,6,79,470,287,185,00497.jpg,Sedan,89,1
497,78,102,560,368,119,00498.jpg,Van,13.2,0
498,12,31,412,249,159,00499.jpg,SUV,24.6,1
499,11,10,291,212,84,00500.jpg,Station Wagon,24,1
500,4,30,146,86,161,00501.jpg,Convertible,18.4,0
501,1,11,101,84,88,00502.jpg,Van,18.6,0
502,11,48,491,237,9,00503.jpg,Coupe,15.8,0
503,45,63,237,138,129,00504.jpg,Sedan,25.3,1
504,49,88,226,172,129,00505.jpg,Sedan,25.3,1
505,26,185,764,610,167,00506.jpg,Sedan,24.2,1
506,139,206,590,395,130,00507.jpg,Hatchback,30.5,1
507,85,237,1561,1052,167,00508.jpg,Sedan,24.2,1
508,64,130,554,341,21,00509.jpg,Convertible,18.7,1
509,10,73,613,388,114,00510.jpg,Pickup Truck,15,0
510,74,43,569,407,99,00511.jpg,Hatchback,30,1
511,27,61,265,160,104,00512.jpg,Coupe,14,0
512,12,164,533,351,40,00513.jpg,Sedan,11,0
513,18,22,292,163,109,00514.jpg,SUV,16,0
514,17,70,282,166,162,00515.jpg,Sedan,20.8,1
515,18,99,613,427,53,00516.jpg,Pickup Truck,14,0
516,20,205,1008,694,43,00517.jpg,Coupe,13,0
517,34,57,237,178,109,00518.jpg,SUV,16,0
518,7,39,254,177,162,00519.jpg,Sedan,20.8,1
519,14,59,253,142,67,00520.jpg,Sedan,29,1
520,122,196,512,439,153,00521.jpg,Coupe,11,0
521,6,7,94,68,1,00522.jpg,SUV,10,0
522,33,151,1000,528,115,00523.jpg,Sedan,25.3,1
523,38,98,590,353,126,00524.jpg,Van,21.5,1
524,116,148,391,318,76,00525.jpg,SUV,16.4,0
525,26,78,245,161,108,00526.jpg,Van,17.5,0
526,56,3,736,271,191,00527.jpg,Hatchback,24,1
527,38,74,213,162,121,00528.jpg,SUV,19,1
528,45,44,563,415,61,00529.jpg,Sedan,21,1
529,25,32,236,180,161,00530.jpg,Convertible,18.4,0
530,167,396,1945,1016,141,00531.jpg,Coupe,20.3,1
531,26,139,607,343,80,00532.jpg,Convertible,19.5,1
532,40,68,487,263,135,00533.jpg,Sedan,27.5,1
533,17,120,563,359,139,00534.jpg,Hatchback,26,1
534,508,240,1379,955,154,00535.jpg,SUV,16,0
535,29,116,593,409,54,00536.jpg,Pickup Truck,21,1
536,1,328,758,773,172,00537.jpg,Coupe,26,1
537,56,214,1544,755,107,00538.jpg,Convertible,18.2,0
538,30,11,413,316,139,00539.jpg,Hatchback,26,1
539,3,39,300,128,72,00540.jpg,Coupe,21,1
540,12,52,275,208,122,00541.jpg,Pickup Truck,18.6,0
541,25,78,600,421,86,00542.jpg,Pickup Truck,15.4,0
542,8,79,397,240,186,00543.jpg,SUV,15,0
543,9,72,633,359,179,00544.jpg,Convertible,15,0
544,5,569,2040,1468,147,00545.jpg,SUV,17.5,0
545,40,114,350,285,34,00546.jpg,Coupe,16,0
546,63,110,592,351,47,00547.jpg,Sedan,23.3,1
547,11,36,247,175,13,00548.jpg,Coupe,24.5,1
548,8,5,547,267,13,00549.jpg,Coupe,24.5,1
549,11,130,394,257,98,00550.jpg,Hatchback,21.4,1
550,227,315,766,532,42,00551.jpg,Coupe,14,0
551,4,41,281,148,46,00552.jpg,Coupe,10,0
552,16,95,628,339,187,00553.jpg,Sedan,32.8,1
553,41,38,299,190,138,00554.jpg,Sedan,26.7,1
554,37,89,603,317,144,00555.jpg,Coupe,17.8,0
555,101,254,938,605,163,00556.jpg,Coupe,15,0
556,117,15,723,513,184,00557.jpg,Sedan,26.3,1
557,54,49,528,336,82,00558.jpg,Station Wagon,22.5,1
558,20,65,612,409,162,00559.jpg,Sedan,20.8,1
559,7,85,250,191,107,00560.jpg,Convertible,18.2,0
560,151,169,573,425,21,00561.jpg,Convertible,18.7,1
561,65,95,368,241,59,00562.jpg,Convertible,18.7,1
562,9,78,899,520,130,00563.jpg,Hatchback,30.5,1
563,45,86,600,355,72,00564.jpg,Coupe,21,1
564,187,117,649,492,183,00565.jpg,Hatchback,25,1
565,520,373,1582,1043,29,00566.jpg,Sedan,25.5,1
566,19,34,247,159,92,00567.jpg,Station Wagon,18.6,0
567,30,128,402,307,138,00568.jpg,Sedan,26.7,1
568,25,234,1179,675,58,00569.jpg,SUV,19,1
569,10,44,239,193,125,00570.jpg,Pickup Truck,15.3,0
570,18,34,255,182,131,00571.jpg,SUV,22,1
571,78,245,896,604,183,00572.jpg,Hatchback,25,1
572,141,525,1803,1854,170,00573.jpg,Hatchback,27.7,1
573,117,95,612,362,82,00574.jpg,Station Wagon,22.5,1
574,13,75,632,446,121,00575.jpg,SUV,19,1
575,20,24,232,156,119,00576.jpg,Van,13.2,0
576,51,97,669,286,71,00577.jpg,Van,14.8,0
577,177,229,931,789,12,00578.jpg,Convertible,14.5,0
578,71,82,368,267,33,00579.jpg,SUV,16.3,0
579,49,241,1573,1075,191,00580.jpg,Hatchback,24,1
580,310,322,1121,691,49,00581.jpg,Sedan,24,1
581,2,11,222,115,138,00582.jpg,Sedan,26.7,1
582,107,66,566,314,193,00583.jpg,Hatchback,24,1
583,133,95,827,540,185,00584.jpg,Sedan,89,1
584,388,220,1340,975,89,00585.jpg,SUV,20.3,1
585,31,105,246,194,190,00586.jpg,Hatchback,27.6,1
586,23,90,504,289,152,00587.jpg,Coupe,15.3,0
587,12,56,247,155,76,00588.jpg,SUV,16.4,0
588,41,140,558,325,41,00589.jpg,Sedan,13,0
589,9,16,299,204,181,00590.jpg,Sedan,23.7,1
590,66,36,573,446,50,00591.jpg,SUV,18.5,0
591,62,128,615,389,34,00592.jpg,Coupe,16,0
592,13,31,245,155,80,00593.jpg,Convertible,19.5,1
593,33,85,596,395,174,00594.jpg,Van,20,1
594,91,143,582,410,69,00595.jpg,Pickup Truck,16,0
595,9,53,212,132,123,00596.jpg,Convertible,33.5,1
596,62,162,607,458,75,00597.jpg,Pickup Truck,16,0
597,25,84,280,198,28,00598.jpg,Coupe,21.5,1
598,33,56,408,294,186,00599.jpg,SUV,15,0
599,47,14,360,181,20,00600.jpg,Sedan,16,0
600,28,55,974,675,63,00601.jpg,Sedan,29.8,1
601,29,24,591,388,20,00602.jpg,Sedan,16,0
602,4,16,213,118,16,00603.jpg,Sedan,15,0
603,59,155,734,459,77,00604.jpg,Convertible,21.3,1
604,117,376,1610,1048,160,00605.jpg,Coupe,18,0
605,99,72,894,675,98,00606.jpg,Hatchback,21.4,1
606,73,195,570,449,59,00607.jpg,Convertible,18.7,1
607,254,283,922,469,150,00608.jpg,Coupe,11,0
608,19,33,223,128,123,00609.jpg,Convertible,33.5,1
609,395,247,1812,1254,145,00610.jpg,SUV,23.6,1
610,19,83,618,384,80,00611.jpg,Convertible,19.5,1
611,33,98,594,391,79,00612.jpg,Sedan,18.8,1
612,24,72,589,481,169,00613.jpg,Van,14,0
613,1,18,1022,692,115,00614.jpg,Sedan,25.3,1
614,76,135,965,665,75,00615.jpg,Pickup Truck,16,0
615,61,66,737,430,98,00616.jpg,Hatchback,21.4,1
616,39,83,617,477,124,00617.jpg,Pickup Truck,15,0
617,42,216,998,619,89,00618.jpg,SUV,20.3,1
618,50,37,308,210,123,00619.jpg,Convertible,33.5,1
619,107,110,994,717,58,00620.jpg,SUV,19,1
620,10,28,791,520,145,00621.jpg,SUV,23.6,1
621,35,64,549,375,52,00622.jpg,SUV,18.5,0
622,33,142,612,396,36,00623.jpg,Convertible,13,0
623,52,58,446,231,84,00624.jpg,Station Wagon,24,1
624,12,41,652,341,133,00625.jpg,SUV,18.5,0
625,30,44,384,243,54,00626.jpg,Pickup Truck,21,1
626,143,89,390,238,137,00627.jpg,Sedan,20,1
627,16,20,291,220,91,00628.jpg,Pickup Truck,15.5,0
628,3,10,259,193,131,00629.jpg,SUV,22,1
629,133,79,660,551,76,00630.jpg,SUV,16.4,0
630,11,8,270,160,5,00631.jpg,Sedan,23.7,1
631,59,224,869,575,24,00632.jpg,Sedan,15.5,0
632,84,285,599,699,157,00633.jpg,Convertible,29.5,1
633,15,31,286,148,9,00634.jpg,Coupe,15.8,0
634,60,91,727,405,9,00635.jpg,Coupe,15.8,0
635,37,51,370,268,153,00636.jpg,Coupe,11,0
636,69,43,868,467,101,00637.jpg,Coupe,13,0
637,3,41,258,157,13,00638.jpg,Coupe,24.5,1
638,44,125,668,483,37,00639.jpg,SUV,21,1
639,33,177,583,422,150,00640.jpg,Coupe,11,0
640,14,113,599,417,182,00641.jpg,Sedan,24.8,1
641,37,54,261,175,23,00642.jpg,Sedan,21,1
642,35,118,573,332,194,00643.jpg,Sedan,20.5,1
643,55,138,588,349,109,00644.jpg,SUV,16,0
644,20,13,301,113,69,00645.jpg,Pickup Truck,16,0
645,8,38,266,146,83,00646.jpg,Station Wagon,25,1
646,169,428,1393,1001,51,00647.jpg,Sedan,19,1
647,14,60,223,138,136,00648.jpg,Sedan,31.5,1
648,64,153,818,423,140,00649.jpg,Sedan,23,1
649,64,136,439,329,32,00650.jpg,SUV,17,0
650,8,147,782,511,182,00651.jpg,Sedan,24.8,1
651,6,21,318,140,142,00652.jpg,SUV,16,0
652,15,46,194,109,16,00653.jpg,Sedan,15,0
653,55,61,799,445,61,00654.jpg,Sedan,21,1
654,82,185,928,579,175,00655.jpg,Convertible,14,0
655,43,75,445,252,185,00656.jpg,Sedan,89,1
656,6,15,271,160,38,00657.jpg,Convertible,22.4,1
657,192,235,1260,878,164,00658.jpg,Sedan,21,1
658,136,308,893,710,127,00659.jpg,Van,18.5,0
659,173,132,497,296,11,00660.jpg,Coupe,15,0
660,8,71,421,285,61,00661.jpg,Sedan,21,1
661,47,57,612,455,125,00662.jpg,Pickup Truck,15.3,0
662,49,91,675,322,84,00663.jpg,Station Wagon,24,1
663,31,66,619,425,29,00664.jpg,Sedan,25.5,1
664,12,46,239,154,156,00665.jpg,Sedan,19,1
665,127,137,673,352,184,00666.jpg,Sedan,26.3,1
666,21,44,453,318,135,00667.jpg,Sedan,27.5,1
667,14,48,256,164,80,00668.jpg,Convertible,19.5,1
668,12,41,246,186,70,00669.jpg,Pickup Truck,15.7,0
669,97,49,455,326,2,00670.jpg,Sedan,20,1
670,24,91,506,270,137,00671.jpg,Sedan,20,1
671,50,16,226,184,119,00672.jpg,Van,13.2,0
672,25,1,259,189,86,00673.jpg,Pickup Truck,15.4,0
673,5,16,153,102,119,00674.jpg,Van,13.2,0
674,103,289,1049,584,38,00675.jpg,Convertible,22.4,1
675,35,107,620,389,61,00676.jpg,Sedan,21,1
676,11,34,217,140,100,00677.jpg,Convertible,29,1
677,105,400,978,692,27,00678.jpg,Convertible,21.3,1
678,190,229,681,454,101,00679.jpg,Coupe,13,0
679,59,52,247,155,136,00680.jpg,Sedan,31.5,1
680,5,32,588,340,20,00681.jpg,Sedan,16,0
681,11,15,297,201,90,00682.jpg,Pickup Truck,15.5,0
682,108,1,550,295,185,00683.jpg,Sedan,89,1
683,68,37,698,446,25,00684.jpg,Coupe,20,1
684,260,498,1700,1030,137,00685.jpg,Sedan,20,1
685,30,52,385,190,15,00686.jpg,Coupe,14.8,0
686,167,84,854,575,140,00687.jpg,Sedan,23,1
687,75,6,864,628,140,00688.jpg,Sedan,23,1
688,59,63,369,293,24,00689.jpg,Sedan,15.5,0
689,111,55,346,217,12,00690.jpg,Convertible,14.5,0
690,84,189,573,376,2,00691.jpg,Sedan,20,1
691,48,45,589,320,58,00692.jpg,SUV,19,1
692,64,103,934,617,86,00693.jpg,Pickup Truck,15.4,0
693,14,43,221,150,62,00694.jpg,SUV,21,1
694,87,80,567,458,111,00695.jpg,Pickup Truck,18.7,1
695,2,73,567,331,122,00696.jpg,Pickup Truck,18.6,0
696,16,55,560,382,4,00697.jpg,Sedan,20.7,1
697,29,24,219,151,51,00698.jpg,Sedan,19,1
698,37,36,609,376,129,00699.jpg,Sedan,25.3,1
699,93,101,404,274,5,00700.jpg,Sedan,23.7,1
700,22,49,276,181,31,00701.jpg,Convertible,16.3,0
701,567,449,1428,988,138,00702.jpg,Sedan,26.7,1
702,21,137,472,337,115,00703.jpg,Sedan,25.3,1
703,11,29,631,435,137,00704.jpg,Sedan,20,1
704,17,8,343,248,95,00705.jpg,SUV,14.8,0
705,13,20,626,446,145,00706.jpg,SUV,23.6,1
706,26,32,677,418,1,00707.jpg,SUV,10,0
707,102,298,903,609,164,00708.jpg,Sedan,21,1
708,129,256,729,498,36,00709.jpg,Convertible,13,0
709,13,34,272,147,46,00710.jpg,Coupe,10,0
710,29,19,623,405,169,00711.jpg,Van,14,0
711,457,414,1308,951,149,00712.jpg,SUV,23.6,1
712,58,82,966,720,86,00713.jpg,Pickup Truck,15.4,0
713,75,121,603,370,60,00714.jpg,Station Wagon,24.9,1
714,47,89,690,441,114,00715.jpg,Pickup Truck,15,0
715,8,91,257,189,38,00716.jpg,Convertible,22.4,1
716,21,31,609,359,106,00717.jpg,Pickup Truck,17.1,0
717,296,222,1121,607,145,00718.jpg,SUV,23.6,1
718,118,93,380,317,184,00719.jpg,Sedan,26.3,1
719,10,62,152,117,80,00720.jpg,Convertible,19.5,1
720,74,231,418,360,117,00721.jpg,Sedan,32,1
721,62,102,565,405,74,00722.jpg,Pickup Truck,16,0
722,25,241,751,524,19,00723.jpg,Hatchback,26,1
723,100,27,238,125,51,00724.jpg,Sedan,19,1
724,206,55,808,570,63,00725.jpg,Sedan,29.8,1
725,7,85,246,182,165,00726.jpg,Sedan,17.5,0
726,1,31,208,92,151,00727.jpg,Coupe,13,0
727,38,66,266,181,73,00728.jpg,Sedan,21.2,1
728,64,160,420,347,129,00729.jpg,Sedan,25.3,1
729,30,56,619,395,159,00730.jpg,SUV,24.6,1
730,30,37,608,331,103,00731.jpg,Convertible,14,0
731,40,349,571,613,41,00732.jpg,Sedan,13,0
732,289,136,555,306,24,00733.jpg,Sedan,15.5,0
733,16,157,778,520,165,00734.jpg,Sedan,17.5,0
734,10,60,894,506,130,00735.jpg,Hatchback,30.5,1
735,18,4,428,251,179,00736.jpg,Convertible,15,0
736,39,12,216,187,88,00737.jpg,Van,18.6,0
737,42,153,602,389,55,00738.jpg,Convertible,18,0
738,29,86,601,373,58,00739.jpg,SUV,19,1
739,37,77,582,342,3,00740.jpg,Sedan,21.3,1
740,41,81,629,410,111,00741.jpg,Pickup Truck,18.7,1
741,5,25,271,177,5,00742.jpg,Sedan,23.7,1
742,45,115,627,455,87,00743.jpg,Pickup Truck,15.4,0
743,51,52,541,364,137,00744.jpg,Sedan,20,1
744,32,72,591,386,61,00745.jpg,Sedan,21,1
745,10,18,242,181,41,00746.jpg,Sedan,13,0
746,213,307,763,557,167,00747.jpg,Sedan,24.2,1
747,54,39,392,188,69,00748.jpg,Pickup Truck,16,0
748,15,36,271,154,44,00749.jpg,Sedan,13,0
749,17,70,370,257,24,00750.jpg,Sedan,15.5,0
750,66,247,978,527,55,00751.jpg,Convertible,18,0
751,305,270,1439,959,168,00752.jpg,Hatchback,99,1
752,68,128,549,419,106,00753.jpg,Pickup Truck,17.1,0
753,60,2,578,440,95,00754.jpg,SUV,14.8,0
754,30,32,593,296,12,00755.jpg,Convertible,14.5,0
755,21,47,580,344,153,00756.jpg,Coupe,11,0
756,85,118,379,290,124,00757.jpg,Pickup Truck,15,0
757,30,154,771,502,49,00758.jpg,Sedan,24,1
758,25,99,602,388,47,00759.jpg,Sedan,23.3,1
759,100,5,1179,862,170,00760.jpg,Hatchback,27.7,1
760,57,131,570,397,87,00761.jpg,Pickup Truck,15.4,0
761,6,106,611,372,172,00762.jpg,Coupe,26,1
762,66,176,588,362,174,00763.jpg,Van,20,1
763,8,106,391,262,165,00764.jpg,Sedan,17.5,0
764,6,24,297,153,21,00765.jpg,Convertible,18.7,1
765,18,92,532,297,174,00766.jpg,Van,20,1
766,106,73,805,546,22,00767.jpg,Coupe,18,0
767,9,33,246,161,82,00768.jpg,Station Wagon,22.5,1
768,61,222,959,569,61,00769.jpg,Sedan,21,1
769,21,45,772,547,24,00770.jpg,Sedan,15.5,0
770,22,59,626,412,168,00771.jpg,Hatchback,99,1
771,30,31,611,453,20,00772.jpg,Sedan,16,0
772,33,50,197,150,1,00773.jpg,SUV,10,0
773,45,199,615,432,91,00774.jpg,Pickup Truck,15.5,0
774,82,99,565,351,138,00775.jpg,Sedan,26.7,1
775,15,45,639,420,119,00776.jpg,Van,13.2,0
776,18,40,491,283,120,00777.jpg,SUV,21,1
777,60,17,455,322,180,00778.jpg,Coupe,15,0
778,17,121,555,384,68,00779.jpg,SUV,15.3,0
779,36,63,478,234,18,00780.jpg,Station Wagon,18,0
780,38,6,595,476,88,00781.jpg,Van,18.6,0
781,68,95,593,319,101,00782.jpg,Coupe,13,0
782,156,255,955,619,79,00783.jpg,Sedan,18.8,1
783,42,163,725,382,103,00784.jpg,Convertible,14,0
784,19,96,469,266,22,00785.jpg,Coupe,18,0
785,13,32,774,529,191,00786.jpg,Hatchback,24,1
786,114,128,800,432,141,00787.jpg,Coupe,20.3,1
787,30,105,294,233,115,00788.jpg,Sedan,25.3,1
788,23,25,245,150,162,00789.jpg,Sedan,20.8,1
789,124,406,1546,1120,131,00790.jpg,SUV,22,1
790,9,61,334,199,135,00791.jpg,Sedan,27.5,1
791,155,59,532,361,35,00792.jpg,Sedan,13,0
792,7,50,394,261,24,00793.jpg,Sedan,15.5,0
793,23,102,408,265,139,00794.jpg,Hatchback,26,1
794,9,30,251,169,51,00795.jpg,Sedan,19,1
795,38,213,564,436,184,00796.jpg,Sedan,26.3,1
796,135,62,922,611,191,00797.jpg,Hatchback,24,1
797,10,1,576,261,27,00798.jpg,Convertible,21.3,1
798,11,96,625,387,172,00799.jpg,Coupe,26,1
799,3,73,211,148,107,00800.jpg,Convertible,18.2,0
800,57,158,351,296,103,00801.jpg,Convertible,14,0
801,45,140,357,247,163,00802.jpg,Coupe,15,0
802,36,36,549,457,24,00803.jpg,Sedan,15.5,0
803,78,31,570,419,166,00804.jpg,Van,18.3,0
804,15,32,296,149,190,00805.jpg,Hatchback,27.6,1
805,79,171,713,385,92,00806.jpg,Station Wagon,18.6,0
806,13,87,630,401,121,00807.jpg,SUV,19,1
807,9,46,141,94,119,00808.jpg,Van,13.2,0
808,58,13,579,414,160,00809.jpg,Coupe,18,0
809,66,18,237,185,111,00810.jpg,Pickup Truck,18.7,1
810,49,114,577,367,117,00811.jpg,Sedan,32,1
811,1,63,480,315,68,00812.jpg,SUV,15.3,0
812,32,93,941,696,139,00813.jpg,Hatchback,26,1
813,17,35,234,167,82,00814.jpg,Station Wagon,22.5,1
814,34,74,473,273,137,00815.jpg,Sedan,20,1
815,12,34,139,78,57,00816.jpg,Coupe,18.3,0
816,28,96,477,317,143,00817.jpg,SUV,16,0
817,57,220,673,468,160,00818.jpg,Coupe,18,0
818,8,17,388,287,135,00819.jpg,Sedan,27.5,1
819,30,116,963,523,63,00820.jpg,Sedan,29.8,1
820,37,153,411,299,78,00821.jpg,Van,20,1
821,391,169,859,401,152,00822.jpg,Coupe,15.3,0
822,15,24,144,72,62,00823.jpg,SUV,21,1
823,174,243,846,546,114,00824.jpg,Pickup Truck,15,0
824,3,57,455,287,23,00825.jpg,Sedan,21,1
825,120,90,610,359,110,00826.jpg,SUV,25.2,1
826,165,123,645,366,132,00827.jpg,SUV,23.2,1
827,4,91,600,308,163,00828.jpg,Coupe,15,0
828,191,332,1027,663,63,00829.jpg,Sedan,29.8,1
829,159,131,533,356,52,00830.jpg,SUV,18.5,0
830,51,55,618,377,61,00831.jpg,Sedan,21,1
831,14,5,246,188,113,00832.jpg,Pickup Truck,17.1,0
832,102,85,463,360,135,00833.jpg,Sedan,27.5,1
833,26,113,612,372,120,00834.jpg,SUV,21,1
834,80,158,453,345,24,00835.jpg,Sedan,15.5,0
835,27,125,425,311,177,00836.jpg,Sedan,14,0
836,44,112,633,374,78,00837.jpg,Van,20,1
837,20,224,988,644,193,00838.jpg,Hatchback,24,1
838,35,19,614,435,146,00839.jpg,SUV,18,0
839,105,104,626,312,58,00840.jpg,SUV,19,1
840,41,67,432,286,151,00841.jpg,Coupe,13,0
841,42,147,753,414,114,00842.jpg,Pickup Truck,15,0
842,17,31,342,242,159,00843.jpg,SUV,24.6,1
843,30,15,639,419,171,00844.jpg,Coupe,20.5,1
844,52,16,246,168,188,00845.jpg,Sedan,29,1
845,39,119,558,434,86,00846.jpg,Pickup Truck,15.4,0
846,56,23,415,334,159,00847.jpg,SUV,24.6,1
847,21,96,755,412,160,00848.jpg,Coupe,18,0
848,1,125,549,372,60,00849.jpg,Station Wagon,24.9,1
849,47,179,1227,812,134,00850.jpg,Sedan,36,1
850,9,85,335,209,195,00851.jpg,SUV,16.8,0
851,30,308,1511,975,195,00852.jpg,SUV,16.8,0
852,35,258,1218,908,153,00853.jpg,Coupe,11,0
853,45,41,420,280,71,00854.jpg,Van,14.8,0
854,29,66,614,433,137,00855.jpg,Sedan,20,1
855,51,105,341,189,41,00856.jpg,Sedan,13,0
856,57,87,569,437,118,00857.jpg,SUV,22,1
857,139,416,1954,1149,2,00858.jpg,Sedan,20,1
858,11,32,575,357,30,00859.jpg,Station Wagon,20.3,1
859,273,145,658,366,104,00860.jpg,Coupe,14,0
860,83,103,500,371,102,00861.jpg,Convertible,15,0
861,36,47,964,444,119,00862.jpg,Van,13.2,0
862,26,98,623,431,77,00863.jpg,Convertible,21.3,1
863,25,128,959,450,103,00864.jpg,Convertible,14,0
864,11,74,392,255,17,00865.jpg,Sedan,18.3,0
865,11,79,627,480,52,00866.jpg,SUV,18.5,0
866,20,135,557,367,87,00867.jpg,Pickup Truck,15.4,0
867,17,38,231,152,88,00868.jpg,Van,18.6,0
868,35,75,592,334,187,00869.jpg,Sedan,32.8,1
869,38,74,326,205,28,00870.jpg,Coupe,21.5,1
870,373,350,780,631,45,00871.jpg,Convertible,10,0
871,69,109,461,284,55,00872.jpg,Convertible,18,0
872,517,291,765,462,163,00873.jpg,Coupe,15,0
873,49,142,426,307,70,00874.jpg,Pickup Truck,15.7,0
874,34,79,749,461,96,00875.jpg,Sedan,19.8,1
875,51,121,588,387,75,00876.jpg,Pickup Truck,16,0
876,61,33,241,195,78,00877.jpg,Van,20,1
877,101,162,882,650,6,00878.jpg,Coupe,23.7,1
878,16,196,670,405,91,00879.jpg,Pickup Truck,15.5,0
879,16,99,439,254,8,00880.jpg,Convertible,15.8,0
880,18,63,885,663,191,00881.jpg,Hatchback,24,1
881,140,122,1059,496,182,00882.jpg,Sedan,24.8,1
882,14,29,643,408,131,00883.jpg,SUV,22,1
883,14,72,245,173,91,00884.jpg,Pickup Truck,15.5,0
884,51,31,565,352,193,00885.jpg,Hatchback,24,1
885,111,68,393,309,47,00886.jpg,Sedan,23.3,1
886,6,9,124,89,1,00887.jpg,SUV,10,0
887,7,51,253,156,14,00888.jpg,Coupe,26,1
888,34,400,1555,1153,163,00889.jpg,Coupe,15,0
889,26,15,698,386,169,00890.jpg,Van,14,0
890,93,106,1160,799,185,00891.jpg,Sedan,89,1
891,32,48,1534,791,189,00892.jpg,SUV,19,1
892,28,134,410,316,107,00893.jpg,Convertible,18.2,0
893,11,31,578,268,126,00894.jpg,Van,21.5,1
894,24,108,709,375,133,00895.jpg,SUV,18.5,0
895,61,55,258,161,44,00896.jpg,Sedan,13,0
896,30,34,513,274,44,00897.jpg,Sedan,13,0
897,89,68,483,310,6,00898.jpg,Coupe,23.7,1
898,60,93,657,353,20,00899.jpg,Sedan,16,0
899,64,75,256,158,175,00900.jpg,Convertible,14,0
900,160,59,759,346,144,00901.jpg,Coupe,17.8,0
901,6,40,256,170,189,00902.jpg,SUV,19,1
902,316,393,1755,1074,99,00903.jpg,Hatchback,30,1
903,15,96,504,279,171,00904.jpg,Coupe,20.5,1
904,26,81,615,365,73,00905.jpg,Sedan,21.2,1
905,68,52,435,331,188,00906.jpg,Sedan,29,1
906,21,73,464,294,122,00907.jpg,Pickup Truck,18.6,0
907,18,71,632,390,53,00908.jpg,Pickup Truck,14,0
908,50,63,541,346,62,00909.jpg,SUV,21,1
909,33,2,593,456,40,00910.jpg,Sedan,11,0
910,20,76,898,612,138,00911.jpg,Sedan,26.7,1
911,82,33,542,234,7,00912.jpg,Hatchback,19,1
912,9,51,635,414,152,00913.jpg,Coupe,15.3,0
913,40,283,1546,964,149,00914.jpg,SUV,23.6,1
914,206,222,746,467,95,00915.jpg,SUV,14.8,0
915,15,70,622,378,148,00916.jpg,SUV,20.6,1
916,11,51,442,198,92,00917.jpg,Station Wagon,18.6,0
917,37,180,615,445,20,00918.jpg,Sedan,16,0
918,127,155,525,383,132,00919.jpg,SUV,23.2,1
919,56,23,776,372,4,00920.jpg,Sedan,20.7,1
920,88,367,1189,730,185,00921.jpg,Sedan,89,1
921,10,29,444,203,55,00922.jpg,Convertible,18,0
922,13,23,150,82,51,00923.jpg,Sedan,19,1
923,14,63,287,181,67,00924.jpg,Sedan,29,1
924,3,135,1199,771,73,00925.jpg,Sedan,21.2,1
925,8,37,237,142,42,00926.jpg,Coupe,14,0
926,25,68,618,365,174,00927.jpg,Van,20,1
927,75,130,702,396,57,00928.jpg,Coupe,18.3,0
928,22,29,498,204,66,00929.jpg,Sedan,28.7,1
929,31,89,296,187,33,00930.jpg,SUV,16.3,0
930,86,194,570,426,191,00931.jpg,Hatchback,24,1
931,37,57,392,294,59,00932.jpg,Convertible,18.7,1
932,48,36,576,469,181,00933.jpg,Sedan,23.7,1
933,90,31,922,699,23,00934.jpg,Sedan,21,1
934,3,77,615,463,146,00935.jpg,SUV,18,0
935,8,13,644,255,15,00936.jpg,Coupe,14.8,0
936,18,56,223,142,141,00937.jpg,Coupe,20.3,1
937,69,59,736,415,43,00938.jpg,Coupe,13,0
938,11,95,619,301,171,00939.jpg,Coupe,20.5,1
939,109,113,360,233,21,00940.jpg,Convertible,18.7,1
940,57,139,537,364,126,00941.jpg,Van,21.5,1
941,226,220,926,543,62,00942.jpg,SUV,21,1
942,249,129,699,394,50,00943.jpg,SUV,18.5,0
943,248,169,737,454,46,00944.jpg,Coupe,10,0
944,31,55,216,132,108,00945.jpg,Van,17.5,0
945,48,24,441,202,1,00946.jpg,SUV,10,0
946,12,105,417,257,107,00947.jpg,Convertible,18.2,0
947,7,69,250,176,80,00948.jpg,Convertible,19.5,1
948,48,10,197,112,116,00949.jpg,Van,13.5,0
949,193,196,1372,1075,191,00950.jpg,Hatchback,24,1
